5	1	6	6	246	-37.2	12.55	246	5.1	12.55	246	-22.5	28.23	0.0564388986312878	-0.563129254117679	0.00743494010531846	0.581472859842009	-0.195580500448285	0.212042319892175	1.34672477306982	-0.921941328508229	-0.982869649889154	-0.36950332282127
5	2	10	6	502	-48.21	12.84	502	8.75	12.68	502	-25.45	28.08	0.0215990160111946	-0.617170391506343	0.190728616862962	0.29365807594091	0.111159301754193	0.212042319892175	-0.905915703784469	1.26675499429445	-0.982869649889154	-0.36950332282127
6	1	1	1	146	-2.2	14.4996552	146	-0.3	13.2913506	146	-1.9	31.4159195	-0.0376287844429635	1.05810486754227	-1.39537266601318	-0.619841020788668	-0.808801045061221	-0.645247551280107	-0.905915703784469	-0.921941328508229	1.05543049652527	-0.36950332282127
6	3	2	1	148	-18.9	14.5986301	148	5	13.3820776	148	-10.7	31.6303652	0.032050980797223	0.923002024070606	-1.26340121874767	-0.744977883354363	-0.635489640837664	-0.400307588088027	-0.905915703784469	-0.921941328508229	1.05543049652527	-0.36950332282127
6	4	5	1	612	-39	14.84	612	6.8	12.37	612	-20.8	29.69	-0.051564737491001	0.544714062349952	-0.784393743487699	-0.895142118433198	-0.260429852129918	-0.461542578886046	0.20200061963161	-0.352880284579533	1.05543049652527	-0.36950332282127
6	2	10	1	604	-53	14.75	604	7.2	12.29	604	-24.3	27.03	-0.0968565848971225	0.760878611904611	-0.882150371091776	-0.519731530736111	-0.336327009819424	-0.706482542078128	-0.905915703784469	1.26675499429445	1.05543049652527	-0.36950332282127
7	1	6	6	927	-45.3	15.22	927	4.3	12.18	927	-25.5	29.51	-0.00278890182287024	-0.0497384489253629	-0.212517472003853	0.00584329203981014	0.0430016687970567	0.640687255478318	0.224049577251083	0.168865259599257	-0.982869649889154	0.151850680611497
7	2	10	6	923	-53.4	15.19	923	7.9	12.15	923	-27.4	29.45	-0.0445967609669827	0.0313232571576356	-0.0170042167957006	0.130980154605506	0.0217943626232328	0.456982283084257	-0.905915703784469	1.26675499429445	-0.982869649889154	0.151850680611497
8	1	7	7	1428	-51.6	11.34	1428	7.6	11.34	1428	-24.6	25.06	-0.20834420928142	0.274508375406627	-0.603543982420159	-0.719950510841224	-0.988824507991114	0.395747292286236	-0.905915703784469	1.26675499429445	-0.982869649889154	0.673204684044265
8	2	10	7	1427	-55.8	11.33	1427	7.6	11.33	1427	-26.2	24.09	-0.243184091901514	0.355570081489624	-0.701300610024235	-0.702431350082026	-0.611770190818462	0.31614180424881	-0.905915703784469	1.26675499429445	-0.982869649889154	0.673204684044265
9	1	6	6	718	-44.64	15.09	718	3.7	12.4	718	-25.75	25.17	-1.15250502828595	-0.741465007500272	0.44489584863356	0.30617176219748	-0.284759388463529	2.78391193340902	0.595844621627193	-0.192375894869657	-0.982869649889154	0.673204684044265
9	2	10	6	480	-55.62	14.35	480	7.14	12.41	480	-27.72	26.78	-1.18908690503704	-0.817122599844403	0.144783001889046	0.206062272144922	-0.726321106459607	2.78391193340902	-0.905915703784469	1.26675499429445	-0.982869649889154	0.673204684044265
10	1	1	1	64	0	16	64	0	8	64	4	24	0.00069508643913888	1.35533112317993	-0.163639158201815	-0.119293570525885	-1.456089414515	-0.1999187750411	-0.905915703784469	-0.921941328508229	1.05543049652527	-0.890857326254038
10	2	2	1	72	-19	16.9705627	72	3	8.48528137	72	-3	25.4558441	0.00069508643913888	0.544714062349952	-0.0658825305977388	-0.870114745920059	-0.895863185667252	-0.130412039216101	-0.905915703784469	-0.921941328508229	1.05543049652527	-0.890857326254038
10	3	3	1	220	-25	14.83	220	4	14.83	220	-11	29.66	0.00069508643913888	0.544714062349952	0.325143979818567	-0.619841020788668	-1.20398763170165	0.0895723382961349	-0.158039065468845	-0.921941328508229	1.05543049652527	-0.890857326254038
10	4	8	1	192	-40	13.86	192	9	13.86	192	-22	27.71	-0.0341447961809543	0.274508375406627	0.0318740970063375	-0.369567295657276	-0.72079251436251	0.028337347498116	1.34672477306982	-0.921941328508229	1.05543049652527	-0.890857326254038
11	1	1	1	60	4.3	15.1820947	60	3.7	11.5414904	60	-6.4	42.21	0.0425795933250151	0.347734116568268	-1.4485522714298	-0.394594668170416	-0.36364838927075	-0.998047929493654	-0.905915703784469	-0.921941328508229	1.05543049652527	-0.890857326254038
11	3	2	1	65	-20	15.1570446	65	4.2	11.5290286	65	-5.1	25.46	-0.0786736501576953	0.452222655709251	-1.4485522714298	-0.444649413196693	-0.73856891695367	-0.251305219799094	-0.905915703784469	-0.921941328508229	1.05543049652527	-0.890857326254038
11	4	6	1	248	-44.2	15.28	248	4.3	11.65	248	-24.5	24.41	0.0731620422889332	1.26616324648863	-1.02194234856561	-0.169348315552164	-1.37476621973364	-0.767717532876147	0.184362287013007	0.207425974057953	1.05543049652527	-0.890857326254038
11	2	11	1	255	-56.3	15.17	255	7.3	11.66	255	-32.8	24.43	0.0867495965107691	0.431227673833755	-0.15679619426953	0.0558980370660891	-1.0062607748569	-0.400307588088027	-0.905915703784469	1.26675499429445	1.05543049652527	-0.890857326254038
12	1	6	6	647	-40.65	18.04	648	4.63	17.63	649	-26.41	29.25	-1.34656317447987	-1.61693143319664	0.70101821295624	0.048389825312147	0.333612704820129	2.00622755027417	0.598033760169004	-0.19450289184312	-0.982869649889154	2.23726669434257
12	2	10	6	436	-51.74	17.82	436	7.8	14.78	437	-26.38	30.78	-1.51449140870872	-1.48182858972498	0.225921002800429	0.381253879736897	0.631887029996448	1.8041520806407	-0.905915703784469	1.26675499429445	-0.982869649889154	2.23726669434257
13	1	5	5	123	-28.3	16.08	123	2.06	11.53	123	-14.97	27.36	-0.149116408827262	0.328549512795293	-2.24096749478844	-1.19547058859087	-1.38435314633047	1.1918021726605	1.34672477306982	-0.921941328508229	1.05543049652527	0.673204684044265
13	2	10	5	124	-45.55	16.15	124	1.42	11.47	124	-22.38	27.96	-0.0864046201110942	1.13916657362527	-2.28984580859048	-0.82006000089378	-1.33410472318368	1.37550714505456	-0.905915703784469	1.26675499429445	1.05543049652527	0.673204684044265
14	1	6	6	719	-45.635834	16.1519583	719	4.53143596	15.4705802	721	-24.700517	27.8028565	-0.429147052009124	1.17566006733359	-0.96244864257204	3.37602344328133	-1.80668373360784	-0.461384163964852	0.597787388880051	-0.194263514126295	1.05543049652527	2.75862069777533
14	2	10	6	468	-56.640504	15.4768182	468	7.1494186	15.2819701	470	-25.147093	22.0918009	-0.50428065247466	1.22075193832956	-1.70415857851535	3.38434456912187	-0.996834184993946	-0.522302876035401	-0.905915703784469	1.26675499429445	1.05543049652527	2.75862069777533
15	1	5	5	352	-42.8	12.71	357	8.06038	15.45	352	-22.9	24.18	4.83647079410808	-0.428026410646017	-0.55466566861812	-3.197660389642	-0.26503000378127	-1.44130243165437	-0.905915703784469	1.26675499429445	1.05543049652527	1.7159126909098
15	2	10	5	346	-58.8	11.61	355	10.37	17.52	346	-28.6	25.29	4.87827865325219	-0.617170391506343	-0.701300610024235	-3.09755089958944	0.157503273329483	-1.01265749606823	-0.905915703784469	1.26675499429445	1.05543049652527	1.7159126909098
16	1	6	6	357	-35.140616	17.6656145	357	4.65266106	13.3755384	357	-18.346499	25.3803482	0.401217094550575	0.599739153747622	-1.39585186900169	-0.895142118433198	-1.73844341126594	2.14120183946114	1.34672477306982	-0.921941328508229	-0.982869649889154	0.673204684044265
16	2	7	6	375	-41.4344	18.291701	375	6.748	12.3102123	375	-18.4696	26.0984056	0.408015122127173	0.829618938662993	-1.52593641784118	-0.819931985883376	-1.62751862682807	2.04924868293924	-0.905915703784469	1.26675499429445	-0.982869649889154	0.673204684044265
17	1	1	1	132	0	13.7869504	132	4	11.4891253	132	-1	26.4249882	0.279414147399885	0.00430268846330281	0.76504880403691	-0.469676785709833	-0.0443194307602791	0.150807329094156	-0.905915703784469	-0.921941328508229	1.05543049652527	-1.41221132968681
17	2	6	1	127	-35	14.650256	127	8	11.2694277	127	-19	27.0466264	0.244574264779791	0.274508375406627	0.569535548828757	-0.519731530736111	-0.508186711136829	0.334512301488217	1.34672477306982	-0.921941328508229	1.05543049652527	-1.41221132968681
17	3	7	1	257	-41.505837	14.7844092	257	12.4980545	11.3247946	257	-18.003891	27.17138	0.261790845694984	0.543662665001487	0.789773263655592	-0.232254966747154	-0.881297349700575	-0.369335419622314	0.216055812202109	0.176632111144281	1.05543049652527	-1.41221132968681
18	1	6	6	139	-39	14.1477913	139	6	14.1477913	139	-16	28.2955827	0.317738018281987	1.32831055448559	-0.525338680336898	-0.0692388254996065	0.520388562741607	-1.56377241325041	1.34672477306982	-0.921941328508229	1.05543049652527	-1.41221132968681
18	2	7	6	267	-47.977528	15.126465	267	6.98876404	15.0266113	267	-16.977528	28.9025694	0.278083194204031	1.63737727736624	-0.984685000504943	-0.359813978424671	0.439715992241337	-1.59213860421273	0.236968064910557	0.156313480153322	1.05543049652527	-1.41221132968681
19	1	6	6	165	-45.803636	9.85336877	165	4.66484848	11.2983746	165	-26.107879	29.1134241	0.325022724178905	0.289246879703795	0.709653398020705	-0.499254585038566	0.38929563567867	-0.49605682415948	0.213578358205664	0.1790392393601	-0.982869649889154	-0.890857326254038
19	2	7	6	207	-51.872464	10.471133	207	8.89565217	11.293143	207	-21.882609	28.3694179	0.432070075203038	0.76401143068017	0.20802494137652	-0.372800506830131	-0.316589356198689	-0.344639409068463	-0.49634471208849	0.868810212309774	-0.982869649889154	-0.890857326254038
20	1	6	6	481	-42.7	13.1590273	481	3.1	10.9658561	481	-19.1	26.3180546	-0.490547258504175	0.247487806712294	0.437564101563255	0.556445487328871	0.601061133241876	0.395747292286236	1.34672477306982	-0.921941328508229	-0.982869649889154	0.673204684044265
20	2	7	6	493	-44.6	13.322162	493	6.4	11.1018017	493	-17.9	26.644324	-0.483579281980157	0.355570081489624	0.33003181119877	0.431308624763176	0.227950494678131	0.395747292286236	-0.905915703784469	1.26675499429445	-0.982869649889154	0.673204684044265
21	1	6	6	432	-52.2	13.2554908	432	4.4	15.376369	432	-27	27.0411929	0.349093912640071	-0.373985273257351	0.975225553385675	0.781691839947123	0.459884134866405	0.640687255478318	-0.905915703784469	1.26675499429445	-0.303436267751014	1.19455868747703
21	2	7	6	428	-55.9	15.3050166	428	9.6	17.4160531	428	-22.2	29.5545067	0.359545877426099	-0.265902998480022	0.926347239583637	1.03196556507851	1.31703019643177	0.456982283084257	-0.905915703784469	1.26675499429445	-0.303436267751014	1.19455868747703
22	1	6	6	231	-38.4	22.7980262	231	4.1	15.1986842	231	-23.9	27.3576315	-1.25078833715723	-4.87669284048091	3.31351520736138	0.431308624763176	3.88846838112786	-0.0941326340979261	1.34672477306982	-0.921941328508229	-0.982869649889154	0.151850680611497
22	2	7	6	230	-44	22.7486263	230	3.9	15.1657509	230	-29.2	27.2983516	-1.38551416324913	-4.87669284048091	3.74643043270603	0.556445487328871	3.92880466637799	-0.216602615693966	-0.905915703784469	1.26675499429445	-0.982869649889154	0.151850680611497
23	1	6	6	127	-35	12.3963704	127	2.7	11.2694277	127	-17.8	24.7927409	0.314254030019978	-0.536108685423346	1.49822351106748	0.881801329999679	0.359043421741069	-0.0328976432999051	1.34672477306982	-0.921941328508229	1.05543049652527	-0.36950332282127
23	2	7	6	255	-43.464314	12.9245791	255	7.15215686	11.2828935	255	-18.604706	24.8218784	0.279277505380249	-0.67068170958405	1.18041862098087	0.881801329999679	1.12543284149363	-0.340273292989573	0.21598760224847	0.176698384868935	1.05543049652527	-0.36950332282127
24	1	1	1	78	-0.3	13.2476413	78	1.1	12.3644652	78	-2.8	27.3784587	-0.280762389295546	-0.697151274841567	2.10135257639635	-0.169348315552164	1.27669391118163	0.885627218670398	-0.905915703784469	-0.921941328508229	-0.982869649889154	0.151850680611497
24	2	6	1	155	-36.6	13.6948896	155	5.1	12.4498996	155	-20.9	27.3897791	-0.375070467559877	-1.1151054314055	1.36539669331044	-0.29448517811786	1.56913197924511	1.25303716345852	1.34672477306982	-0.921941328508229	-0.982869649889154	0.151850680611497
24	3	7	1	164	-42.7	14.0868733	164	9.5	12.8062485	164	-19.1	28.1737466	-0.307707554513926	-1.42857104882845	1.75502039612063	-0.0942661980127459	0.873331058680286	0.885627218670398	-0.905915703784469	1.26675499429445	-0.982869649889154	0.151850680611497
25	1	6	6	187	-38	13.6747943	187	5.3	16.4097532	187	-22.1	25.9821092	3.7982422920293	-0.536108685423346	-0.603543982420159	-2.87230454697119	0.53047263405414	-0.645247551280107	1.34672477306982	-0.921941328508229	-0.982869649889154	-0.890857326254038
25	2	7	6	435	-47.1	16.6853229	435	11.7	18.7709883	435	-22.9	29.1993151	3.93760182250967	-0.265902998480022	-0.55466566861812	-2.6220308218398	0.19769828074053	-1.25759745926031	-0.905915703784469	1.26675499429445	-0.982869649889154	-0.890857326254038
26	1	5	5	531	-34	23.0434372	531	6	23.0434372	531	-14	23.0434372	-0.41738350500198	-0.806314372366671	0.618413862630796	0.85677395748654	0.822910702117618	1.37550714505456	1.34672477306982	-0.921941328508229	-0.982869649889154	1.19455868747703
26	2	6	5	528	-36	22.9782506	528	6	22.9782506	528	-18	22.9782506	-0.41738350500198	-0.536108685423346	0.667292176432834	0.956883447539096	0.580892990616809	1.06933219106446	1.34672477306982	-0.921941328508229	-0.982869649889154	1.19455868747703
26	3	7	5	536	-45	23.1516738	536	7	23.1516738	536	-20	23.1516738	-0.3128638571417	-0.536108685423346	0.716170490234872	1.13207505513107	0.550640776679208	0.763157237074358	-0.905915703784469	1.26675499429445	-0.982869649889154	1.19455868747703
27	1	6	6	267	-40.2	19.2813589	267	-1.6	18.7911548	267	-11.8	34.4776841	-0.334652719732307	0.661199733991219	-0.842470955947282	0.581472859842009	-0.215748643073352	-2.17612232123061	1.34672477306982	-0.921941328508229	1.05543049652527	1.19455868747703
27	2	7	6	515	-47.5	20.4242503	516	0.7	19.9897574	516	-13.5	36.3450134	-0.415488215387447	0.452222655709251	-0.366264208068164	0.456335997276313	0.0262690684274568	-2.05365233963457	-0.905915703784469	1.26675499429445	1.05543049652527	1.19455868747703
28	1	6	6	290	-33.9	20.0946759	290	1.7	26.7361366	290	-10.2	40.3596457	-0.0786736501576953	-0.17470857913665	0.542857765155604	-0.119293570525885	-0.26616899963602	-0.0328976432999051	1.34672477306982	-0.921941328508229	1.05543049652527	0.673204684044265
28	2	7	6	550	-44.7	20.8723501	550	4.7	27.673453	555	-8.5	41.6984352	0.00216184549744498	-0.279197118277633	0.542857765155604	-0.0191840804733293	-0.477934497199228	-0.277837606491985	-0.905915703784469	1.26675499429445	1.05543049652527	0.673204684044265
29	1	6	6	383	-34.8	19.5703858	383	0.9	17.6133472	383	-14.3	31.31	-0.173504326661327	-0.265902998480022	0.178509038412452	0.130980154605506	-1.08297877595125	-0.767717532876147	1.34672477306982	-0.921941328508229	1.05543049652527	0.151850680611497
29	2	7	6	358	-40.9	18.9208879	358	3.9	18.9208879	358	-12	32.1655095	-0.278023974521607	-0.536108685423346	0.0807524108083757	0.181034899631785	-1.21407170301419	-0.767717532876147	-0.905915703784469	1.26675499429445	1.05543049652527	0.151850680611497
30	1	1	1	29	-3.6	9.15	29	3.6	11.85	29	-1.3	26.39	0.634780950124835	1.38235169187426	-2.31428496549149	-0.619841020788668	1.07501248493096	-2.05365233963457	-0.905915703784469	-0.921941328508229	-0.982869649889154	-1.93356533311957
30	2	6	1	23	-50.46	11.49	23	2.45	12.97	23	-21.03	20.41	0.42365126144707	-0.103779586314027	-2.31428496549149	-0.619841020788668	1.07501248493096	-2.05365233963457	0.310510153716848	0.0848589799810033	-0.982869649889154	-1.93356533311957
30	3	7	1	137	-53.9	14.47	137	11.62	13.07	137	-22.49	29.6	0.321918804196398	0.706837474515947	-2.42914900292628	-0.619841020788668	1.07501248493096	-2.05365233963457	-0.36528198933944	0.303728612261271	-0.982869649889154	-1.93356533311957
31	1	5	5	778	-37.717995	14.2349981	778	5.65128535	11.8290344	778	-14.455913	23.6807531	-0.344273474598784	-0.549688439652626	0.618640022588758	0.85677395748654	0.38929563567867	0.971356205787626	1.34672477306982	-0.921941328508229	-0.303436267751014	0.673204684044265
31	2	6	5	772	-40.175907	14.0899966	772	4.50621762	11.8080042	772	-19.535622	24.6174685	-0.363259851871313	-0.549093960120781	0.552940970266455	0.85677395748654	0.38929563567867	0.971356205787626	1.34672477306982	-0.921941328508229	-0.303436267751014	0.673204684044265
31	3	7	5	383	-52.1	13.6992701	383	6.9	11.7422315	383	-22.8	25.4415015	-0.413899516739971	-0.45504697934035	0.520657235026719	0.85677395748654	0.38929563567867	0.971356205787626	-0.905915703784469	1.26675499429445	-0.303436267751014	0.673204684044265
32	2	4	7	169	-32.9	0	169	2.4	14.3	169	-7.3	31.2	-0.132563980594456	1.28813096883712	-0.0199320277924427	0.381253879736897	0.812826630805084	-0.767717532876147	1.34672477306982	-0.921941328508229	1.05543049652527	0.151850680611497
32	3	5	7	156	-37	0	156	3.7	14.9879952	153	-15.9	32.1602239	-0.0652010675485056	1.3926195079781	0.0233594947420219	0.881801329999679	0.409463778303737	-0.828952523674168	1.34672477306982	-0.921941328508229	1.05543049652527	0.151850680611497
32	4	6	7	140	-37.6	0	140	5.1	15.3818074	140	-16.4	31.9468308	-0.119091397985265	0.97466535141417	0.412983197552209	0.881801329999679	0.61114520455441	-0.828952523674168	1.34672477306982	-0.921941328508229	1.05543049652527	0.151850680611497
32	1	7	7	482	-45.6	0	482	6.3	15.3681489	482	-18.3	35.1271974	-0.0113107371117457	0.97466535141417	0.0233594947420219	0.631527604868288	0.711985917679747	-0.706482542078128	-0.905915703784469	1.26675499429445	1.05543049652527	0.151850680611497
33	1	6	6	355	-43.4507	0	355	5.716901	0	355	-19.507042	26.6155265	-0.747627268369582	-1.48373083776106	0.988099123674855	-0.744774410815831	1.45820719480724	-1.1040951152026	1.34672477306982	-0.921941328508229	-0.982869649889154	1.19455868747703
33	2	7	6	354	-47.41525	0	354	6.755085	0	354	-20.449153	26.6282553	-0.833099952401456	-1.21620288917535	0.405917446265615	-0.566952976974921	1.75064526287072	-1.28763726375613	-0.905915703784469	1.26675499429445	-0.982869649889154	1.19455868747703
34	1	6	6	322	-39	0	322	3.9	0	322	-18	25.6523608	-0.504483211552213	-0.401005841951684	0.545096391927738	-0.154287593594932	-0.121214205624734	0.668324260170216	1.34672477306982	-0.921941328508229	-0.982869649889154	0.673204684044265
34	2	7	6	341	-47.44868	0	341	5.59794721	0	341	-19.020528	26.1014343	-0.58943733877117	-0.673984893045225	0.798016591278305	-0.143549799637149	-0.350937316540589	0.49042993728797	-0.905915703784469	1.26675499429445	-0.982869649889154	0.673204684044265
35	2	4	7	485	-24.740825	0	485	4.40247423	0	485	-9.6907216	0	0.337097495857494	0.183139862539157	0.53547190979192	-0.369567295657276	-0.154588347199983	0.579452264680297	-0.153506257248509	-0.921941328508229	-0.982869649889154	-0.890857326254038
35	3	5	7	648	-36.937191	0	648	5.8279321	0	648	-15.616821	0	0.340867833114758	0.477162640614121	0.252731686608809	-0.119293570525885	-0.276253070948554	-0.0328976432999051	0.204928376459377	-0.370590339745123	-0.982869649889154	-0.890857326254038
35	4	6	7	634	-44.646215	0	634	4.22318612	0	634	-24.442902	0	0.366678716274676	0.344830053927276	0.290682471307381	-0.119293570525885	-0.187714622302369	-0.0328976432999051	0.181197191984598	0.21050122371327	-0.982869649889154	-0.890857326254038
35	1	7	7	473	-51.086258	0	473	8.93953488	0	473	-23.210359	0	0.371854006638478	0.455026336937545	0.455451707038876	-0.119293570525885	-0.387177855386425	-0.0328976432999051	-0.905915703784469	1.26675499429445	-0.982869649889154	-0.890857326254038
36	2	4	7	521	-31	0	521	7.6	0	521	-10.5	0	-0.528871129386278	0.247487806712294	-0.549777837237917	1.05699293759165	0.254266593060311	-0.339072597290006	1.34672477306982	-0.921941328508229	-0.303436267751014	0.151850680611497
36	3	5	7	543	-35.4	0	543	8	0	543	-13.5	0	-0.46964332893212	-0.120751205510937	-0.191201639354784	0.85677395748654	0.444821154184021	-0.522777569684067	1.34672477306982	-0.921941328508229	-0.303436267751014	0.151850680611497
36	4	6	7	1454	-41.335144	0	1454	6.100206	0	1454	-17.42682	0	-0.467144159632133	0.0456657750205877	-0.44817448633762	0.895666269125606	0.761425598307272	-0.32872302655527	1.34672477306982	-0.921941328508229	-0.303436267751014	0.151850680611497
36	1	7	7	538	-47	0	538	9.2	0	538	-18.9	0	-0.490547258504175	-0.103779586314027	-0.285834942706911	0.881801329999679	0.498612817467896	-0.339072597290006	-0.905915703784469	1.26675499429445	-0.303436267751014	0.151850680611497
37	1	6	6	231	-38.5	0	231	2.6	0	231	-15.5	0	-0.0382559023301252	-0.697151274841567	0.283108629948813	1.63262250539385	0.651481489804545	-0.400307588088027	1.34672477306982	-0.921941328508229	-1.66230303202729	0.151850680611497
37	2	7	6	232	-47.6	0	232	4.4	0	232	-19.2	0	-0.0382559023301252	-0.697151274841567	0.283108629948813	1.25721191769677	0.328791207803468	-0.0328976432999051	-0.905915703784469	1.26675499429445	-1.66230303202729	0.151850680611497
38	1	6	6	132	-41.3	0	132	-1.2	0	132	-16.3	0	-0.267289806686356	0.0342684991453177	-0.40955573060263	0.130980154605506	-0.42751414063656	1.1918021726605	1.34672477306982	-0.921941328508229	-0.982869649889154	0.151850680611497
38	2	7	6	130	-45.9	0	130	0.7	0	130	-18.8	0	-0.536741458870158	-0.0702200399956652	-0.193098117930303	0.631527604868288	-0.699784066074969	1.68168209904466	-0.905915703784469	1.26675499429445	-0.982869649889154	0.151850680611497
39	1	6	6	510	-39.2	0	510	5.3	0	510	-18.4	0	0.324705994806006	0.652796337127281	0.246938677735306	0.931856075025958	0.88341512999282	-0.277837606491985	1.34672477306982	-0.921941328508229	-0.982869649889154	0.151850680611497
39	2	7	6	498	-46.5	0	498	7.7	0	498	-20.5	0	0.356061889164089	0.814919749293276	0.266490003256121	1.00693819256537	0.601061133241876	-0.461542578886046	-0.905915703784469	1.26675499429445	-0.982869649889154	0.151850680611497
40	1	6	6	240	-39	0	240	3.6	0	240	-27.1	0	-1.65496581543293	-0.697151274841567	0.283108629948813	0.85677395748654	1.31703019643177	1.1918021726605	1.34672477306982	-0.921941328508229	-0.303436267751014	1.19455868747703
40	2	7	6	240	-51.3	0	240	2	0	240	-35.1	0	-1.65496581543293	-0.697151274841567	0.283108629948813	0.681582349894567	0.540556705366674	0.579452264680297	-0.905915703784469	1.26675499429445	-0.303436267751014	1.19455868747703
